StationCode,Latitude,Longitude,HUC_12,agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,date_begin,date_end,comid_gage,CEFF_type,SampleID,SampleDate,H_ASCI,COMID_algae,YYYY,MM,DD,US_L3_mod,geometry,metric,comid,data_type,p50_obs,result_type,p50_pred,status_code,status,alteration_type,median_in_iqr,refgage,delta_p50
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",SP_Dur,20331196,observed,75,predicted,62.8041666666666,1,likely_unaltered,none_found,TRUE,Non-Ref,1.1941882836860624
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",SP_Mag,20331196,observed,126,predicted,50.8817840806313,1,likely_unaltered,none_found,TRUE,Non-Ref,2.476328263182172
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",SP_Tim,20331196,observed,196,predicted,179.25,1,likely_unaltered,none_found,TRUE,Non-Ref,1.093444909344491
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Wet_BFL_Dur,20331196,observed,124,predicted,81.8541666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,1.5148892848052933
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Peak_Dur_10,20331196,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Peak_Dur_2,20331196,observed,2,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref,0.6666666666666666
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Peak_Dur_5,20331196,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Peak_Fre_10,20331196,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Peak_Fre_2,20331196,observed,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1
906S02246,32.94636,-117.09849,180703040402,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,1964-10-01,2020-11-17,20331196,ALT,906S02246_2010-05-26 00:00:00_1,2010-05-26,0.5230904972260014,20331976,2010,5,26,Southern California,"c(-117.1216999, 32.9431013)",Peak_Fre_5,20331196,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",DS_Dur_WS,20348919,observed,209.5,predicted,201.55,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0394443066236665
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",DS_Tim,20348919,observed,228,predicted,243.725,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9354805621089343
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",DS_Mag_50,20348919,observed,0,predicted,0.336596490048541,1,likely_unaltered,none_found,FALSE,Non-Ref,0
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",DS_Mag_90,20348919,observed,0.6345000000000001,predicted,1.2326795351814,0,indeterminate,unknown,TRUE,Non-Ref,0.5147323224658124
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",FA_Dur,20348919,observed,4.5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,1.125
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",FA_Mag,20348919,observed,3.5956556864748395,predicted,9.36760546575347,1,likely_unaltered,none_found,FALSE,Non-Ref,0.38383935997518315
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",FA_Tim,20348919,observed,30.5,predicted,40.5625,1,likely_unaltered,none_found,TRUE,Non-Ref,0.7519260400616333
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",SP_ROC,20348919,observed,0.12690355329949238,predicted,0.0714285714285714,1,likely_unaltered,none_found,FALSE,Non-Ref,1.776649746192894
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",SP_Dur,20348919,observed,67,predicted,63.875,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0489236790606653
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",SP_Mag,20348919,observed,144,predicted,71.7961553641134,1,likely_unaltered,none_found,TRUE,Non-Ref,2.0056784276220028
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",SP_Tim,20348919,observed,161,predicted,175.5,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9173789173789174
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Wet_BFL_Dur,20348919,observed,64,predicted,76.75,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8338762214983714
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Peak_Dur_10,20348919,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Peak_Dur_2,20348919,observed,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref,1
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Peak_Dur_5,20348919,observed,4,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref,4
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Peak_Fre_10,20348919,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Peak_Fre_2,20348919,observed,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1
901S45253,33.51442,-117.62613,180703010104,USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,1985-10-01,2020-11-17,20348919,ALT,901S45253_2010-05-18 00:00:00_1,2010-05-18,0.756063060104272,20350533,2010,5,18,Southern California,"c(-117.6481058, 33.5025264)",Peak_Fre_5,20348919,observed,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,2
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",DS_Dur_WS,22549075,observed,176,predicted,170.625,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0315018315018316
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",DS_Tim,22549075,observed,248,predicted,261.916666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9468660515431103
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",DS_Mag_50,22549075,observed,3.18,predicted,1.73579218826254,1,likely_unaltered,none_found,TRUE,Non-Ref,1.8320165406338507
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",DS_Mag_90,22549075,observed,5.0120000000000005,predicted,5.80963074452064,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8627054317913534
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",FA_Dur,22549075,observed,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,1
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",FA_Mag,22549075,observed,10.97145040566058,predicted,59.6931052938161,1,likely_unaltered,none_found,FALSE,Non-Ref,0.18379761534699662
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",FA_Tim,22549075,observed,18.5,predicted,37.95,1,likely_unaltered,none_found,TRUE,Non-Ref,0.4874835309617918
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",SP_ROC,22549075,observed,0.0714285714285715,predicted,0.0714285714285714,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0000000000000013
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",SP_Dur,22549075,observed,82,predicted,69.5083333333334,1,likely_unaltered,none_found,TRUE,Non-Ref,1.1797146625104893
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",SP_Mag,22549075,observed,511,predicted,225.60983671094,1,likely_unaltered,none_found,TRUE,Non-Ref,2.264972163668169
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",SP_Tim,22549075,observed,162,predicted,180.55,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8972583771808362
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Wet_BFL_Dur,22549075,observed,75,predicted,111.483333333333,1,likely_unaltered,none_found,TRUE,Non-Ref,0.6727462998953526
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Peak_Dur_10,22549075,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Peak_Dur_2,22549075,observed,4,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref,1.3333333333333333
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Peak_Dur_5,22549075,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Peak_Fre_10,22549075,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Peak_Fre_2,22549075,observed,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1
902S02357,33.40568,-117.24977,180703020503,USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,1923-02-01,2020-11-17,22549075,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.1422536, 33.4739175)",Peak_Fre_5,22549075,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",DS_Dur_WS,22548475,observed,192,predicted,196.75,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9758576874205845
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",DS_Tim,22548475,observed,252.5,predicted,247.45,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0204081632653061
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",DS_Mag_90,22548475,observed,0.42900000000000005,predicted,0.104357935741331,1,likely_unaltered,none_found,FALSE,Non-Ref,4.110851723469789
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",FA_Dur,22548475,observed,6,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,1.5
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",FA_Mag,22548475,observed,4.285399262691992,predicted,2.28003574330505,1,likely_unaltered,none_found,TRUE,Non-Ref,1.8795316149211088
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",FA_Tim,22548475,observed,28,predicted,38.85,1,likely_unaltered,none_found,TRUE,Non-Ref,0.7207207207207207
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",SP_ROC,22548475,observed,0.1076147351080117,predicted,0.0714285714285714,1,likely_unaltered,none_found,FALSE,Non-Ref,1.5066062915121645
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",SP_Dur,22548475,observed,78,predicted,65,1,likely_unaltered,none_found,TRUE,Non-Ref,1.2
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",SP_Mag,22548475,observed,18.35,predicted,8.79415861807295,1,likely_unaltered,none_found,TRUE,Non-Ref,2.0866123522367177
902S02357,33.40568,-117.24977,180703020503,USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,1989-11-01,2020-11-17,22548475,ALT,902S02357_2010-05-25 00:00:00_1,2010-05-25,0.841253214408642,22549107,2010,5,25,Southern California,"c(-117.200867, 33.40753006)",SP_Tim,22548475,observed,170.5,predicted,175.154166666666,1,likely_unaltered,none_found,TRUE,Non-Ref,0.9734281704212993
