stationid,county,smcshed,latitude,longitude,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectiontime,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia archibaldii,NR,,7,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia inconspicua,NR,,11,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia lacuum,NR,,13,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia microcephala,NR,,1,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Synedra ulna,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Tryblionella hungarica,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Bacillaria paradoxa,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Planothidium delicatulum,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405M10599,Los Angeles,San Gabriel,33.95045000,-118.04896000,405M10599,2015-06-30,SMCRWM,BA,SWAMP_2007_WS,ABCL,no cobbles- concrete channel,X,Point,1899-12-30 10:10:00,Algae_SWAMP,Integrated,1.00000000,SyringeScrubber,None,-88.00000000,m,,,58.30000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cymbella kappii,NR,,1,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Achnanthidium minutissimum,NR,,106,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Achnanthidium rivulare,NR,,111,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Amphipleura pellucida,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Amphora ovalis,NR,,6,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Amphora pediculus,NR,,36,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cocconeis pediculus,NR,,10,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cocconeis placentula,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cocconeis placentula var euglypta,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cymbella kappii,NR,,62,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cymbella affinis,NR,,3,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Denticula kuetzingii,NR,,15,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Diatoma mesodon,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Diatoma tenuis,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Encyonema minutum,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Encyonopsis microcephala,NR,,35,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Fragilaria capucina var gracilis,NR,,8,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Geissleria decussis,NR,,37,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Gomphonema exilissimum,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Gomphonema kobayasii,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Gomphonema minutum,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Gomphonema parvulum,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula amphiceropsis,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula capitatoradiata,NR,,8,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula cf antonii,NR,,19,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula cryptocephala,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula gregaria,NR,,12,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula lundii,NR,,10,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula cryptotenella,NR,,5,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula reichardtiana,NR,,8,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula rostellata,NR,,5,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula tripunctata,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia dissipata,NR,,8,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia lacuum,NR,,15,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Nitzschia sinuata var tabellaria,NR,,39,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Reimeria sinuata,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Seminavis pusilla,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
405PS0030,Los Angeles,San Gabriel,34.23487000,-117.80523000,405PS0030,2015-07-08,SMCRWM,BA,SWAMP_2007_WS,ABCL,,X,Point,1899-12-30 07:30:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,124.00000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Synedra ulna,NR,,5,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
404M07349,Los Angeles,Santa Monica Bay,34.07803000,-118.70166000,404M07349,2015-07-15,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,Less than 25 cobbles,X,Point,1899-12-30 09:00:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,102.10000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Cymbella mexicana,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
404M07349,Los Angeles,Santa Monica Bay,34.07803000,-118.70166000,404M07349,2015-07-15,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,Less than 25 cobbles,X,Point,1899-12-30 09:00:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,102.10000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Halamphora veneta,NR,,2,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
404M07349,Los Angeles,Santa Monica Bay,34.07803000,-118.70166000,404M07349,2015-07-15,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,Less than 25 cobbles,X,Point,1899-12-30 09:00:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,102.10000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Melosira varians,NR,,1,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
404M07349,Los Angeles,Santa Monica Bay,34.07803000,-118.70166000,404M07349,2015-07-15,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,Less than 25 cobbles,X,Point,1899-12-30 09:00:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,102.10000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula recens,NR,,9,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
404M07349,Los Angeles,Santa Monica Bay,34.07803000,-118.70166000,404M07349,2015-07-15,SMC_LACFCD_2015,BA,SWAMP_2007_WS,WestonSolu,Less than 25 cobbles,X,Point,1899-12-30 09:00:00,Algae_SWAMP,Integrated,1.00000000,RubDelim & PVCDelim & SyrScrub,None,-88.00000000,m,,,102.10000000,cm2,,,1.00000000,,CSUSM,"Ainslie, N.",,,,,,,,0,,None,,Navicula tripunctata,NR,,4,Count,=,None,Pend,NR,None,,"Hristova, R.",,2016-02-18,,0E-8,SMC,2016-01-23,true
